order_id,order_date,order_year,order_month,order_quarter,order_day_of_week,order_week,shipping_date,delivery_date,order_status,customer_id,customer_age,customer_gender,customer_segment,product_id,product_name,product_category,product_subcategory,brand,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,total_amount,profit_margin,cost_of_goods,region,city,state,country,postal_code,sales_rep,sales_channel,payment_method,customer_satisfaction,return_flag,repeat_customer,promotional_offer,days_to_ship,days_to_deliver,profit_amount,revenue_per_customer
ORD013552,2023-09-22,2023,9,Q3,Friday,38,2023-09-23,2023-09-25,Completed,CUST004552,25,Male,Government,PROD2733,Outdoor Gear Elite,Sports,Outdoor Gear,BrandE,26,42.24,1098.24,20,219.65,0.08,87.86,966.45,0.39,605.93,East,Jacksonville,CA,USA,40280,Chris Martinez,Retail Store,Credit Card,1.9,0,1,SEASONAL,1,3,376.9155,966.45
ORD013553,2023-11-27,2023,11,Q4,Monday,48,2023-12-04,2023-12-07,Returned,CUST004553,48,Male,Enterprise,PROD7375,Smart Watches Pro,Electronics,Smart Watches,BrandA,48,1038.24,49835.52,15,7475.33,0.08,3986.84,46347.03,0.21,37762.52,South,Atlanta,NY,USA,45978,Robert Anderson,Online,PayPal,4.6,0,0,None,7,10,9732.8763,46347.03
ORD013554,2025-06-10,2025,6,Q2,Tuesday,24,2025-06-17,2025-06-20,Cancelled,CUST004554,75,Male,Small Business,PROD2392,Smartphones Premium,Electronics,Smartphones,BrandB,23,1033.19,23763.37,30,7129.01,0.08,1901.07,18535.43,0.25,13910.32,South,Dallas,NY,USA,64099,Jennifer Lee,Phone,Credit Card,2.0,0,0,NEWCUSTOMER,7,10,4633.8575,18535.43
ORD013555,2024-05-29,2024,5,Q2,Wednesday,22,2024-06-03,2024-06-11,Completed,CUST004555,18,Other,Individual,PROD7622,Smart Watches Basic,Electronics,Smart Watches,BrandD,1,421.68,421.68,0,0.0,0.08,33.73,455.41,0.38,332.48,South,New Orleans,CA,USA,83092,Lisa Garcia,Partner,Debit Card,2.0,0,1,SAVE10,5,13,173.0558,455.41
ORD013556,2024-12-04,2024,12,Q4,Wednesday,49,2024-12-07,2024-12-15,Shipped,CUST004556,38,Other,Individual,PROD5001,Smartphones Basic,Electronics,Smartphones,BrandD,10,1141.33,11413.3,20,2282.66,0.08,913.06,10043.7,0.39,8624.94,North,Chicago,GA,USA,31057,Anna Taylor,Phone,PayPal,4.2,1,0,FREESHIP,3,11,3917.0430000000006,10043.7
ORD013557,2024-02-14,2024,2,Q1,Wednesday,7,2024-02-21,2024-02-25,Cancelled,CUST004557,49,Female,Government,PROD3811,Laptops Elite,Electronics,Laptops,BrandA,39,1677.04,65404.56,20,13080.91,0.08,5232.36,57556.01,0.22,46539.95,East,Charlotte,NC,USA,51557,Lisa Garcia,Phone,Bank Transfer,4.4,0,1,SEASONAL,7,11,12662.3222,57556.01
ORD013558,2024-10-20,2024,10,Q4,Sunday,42,2024-10-22,2024-10-30,Returned,CUST004558,35,Male,Small Business,PROD2550,Magazines Pro,Books,Magazines,BrandE,14,1734.54,24283.56,0,0.0,0.08,1942.68,26226.24,0.18,20242.17,West,Denver,NC,USA,95913,John Smith,Partner,PayPal,4.4,0,1,SAVE10,2,10,4720.7232,26226.24
ORD013559,2023-09-27,2023,9,Q3,Wednesday,39,2023-10-02,2023-10-06,Completed,CUST004559,30,Female,Government,PROD1322,Magazines Premium,Books,Magazines,BrandE,31,1195.97,37075.07,20,7415.01,0.08,2966.01,32626.07,0.21,23377.16,North,Minneapolis,CA,USA,53630,John Smith,Phone,PayPal,3.0,0,1,SEASONAL,5,9,6851.4747,32626.07
ORD013560,2025-04-17,2025,4,Q2,Thursday,16,2025-04-22,2025-04-24,Completed,CUST004560,75,Other,Enterprise,PROD9841,Laptops Elite,Electronics,Laptops,BrandE,22,959.48,21108.56,5,1055.43,0.08,1688.68,21741.81,0.18,13448.94,East,Philadelphia,TX,USA,79139,Jennifer Lee,Online,Credit Card,2.0,0,0,SEASONAL,5,7,3913.5258,21741.81
ORD013561,2024-10-12,2024,10,Q4,Saturday,41,2024-10-19,2024-10-21,Completed,CUST004561,63,Female,Small Business,PROD5071,Non-Fiction Basic,Books,Non-Fiction,BrandD,11,646.23,7108.53,10,710.85,0.08,568.68,6966.36,0.16,5960.95,South,Houston,TX,USA,60214,John Smith,Online,Cash,1.7,0,0,SAVE10,7,9,1114.6176,6966.36
ORD013562,2024-12-23,2024,12,Q4,Monday,52,2024-12-28,2025-01-05,Completed,CUST004562,65,Male,Small Business,PROD7221,Educational Premium,Books,Educational,BrandB,27,742.37,20043.99,25,5011.0,0.08,1603.52,16636.51,0.37,13794.37,East,Jacksonville,MI,USA,54061,Robert Anderson,Online,Credit Card,1.0,0,0,NEWCUSTOMER,5,13,6155.508699999999,16636.51
ORD013563,2025-01-15,2025,1,Q1,Wednesday,3,2025-01-16,2025-01-19,Pending,CUST004563,45,Other,Small Business,PROD2664,Plants Standard,Home & Garden,Plants,BrandE,23,1951.24,44878.52,25,11219.63,0.08,3590.28,37249.17,0.24,32779.9,North,Detroit,FL,USA,16307,Robert Anderson,Partner,Cash,3.5,1,1,NEWCUSTOMER,1,4,8939.800799999999,37249.17
ORD013564,2024-09-18,2024,9,Q3,Wednesday,38,2024-09-23,2024-09-25,Cancelled,CUST004564,33,Male,Enterprise,PROD7898,Tablets Elite,Electronics,Tablets,BrandE,37,1180.17,43666.29,5,2183.31,0.08,3493.3,44976.28,0.19,31960.41,East,Philadelphia,GA,USA,49991,Sarah Johnson,Phone,PayPal,4.9,1,1,SAVE10,5,7,8545.493199999999,44976.28
ORD013565,2024-08-01,2024,8,Q3,Thursday,31,2024-08-03,2024-08-05,Completed,CUST004565,27,Other,Small Business,PROD5800,Furniture Standard,Home & Garden,Furniture,BrandE,16,590.64,9450.24,20,1890.05,0.08,756.02,8316.21,0.15,5421.03,East,Charlotte,OH,USA,38589,Emily Brown,Retail Store,Debit Card,3.1,0,1,SAVE10,2,4,1247.4315,8316.21
ORD013566,2024-05-20,2024,5,Q2,Monday,21,2024-05-27,2024-05-30,Shipped,CUST004566,47,Other,Enterprise,PROD9538,Accessories Standard,Clothing,Accessories,BrandD,29,478.32,13871.28,15,2080.69,0.08,1109.7,12900.29,0.36,9870.3,North,New York,TX,USA,82892,Lisa Garcia,Partner,PayPal,1.8,0,0,NEWCUSTOMER,7,10,4644.1044,12900.29
ORD013567,2024-04-05,2024,4,Q2,Friday,14,2024-04-06,2024-04-15,Pending,CUST004567,36,Other,Small Business,PROD9884,Supplements Pro,Sports,Supplements,BrandE,13,1445.45,18790.85,30,5637.26,0.08,1503.27,14656.86,0.32,12632.64,North,Chicago,CA,USA,90977,John Smith,Partner,PayPal,1.2,0,0,None,1,10,4690.1952,14656.86
ORD013568,2024-07-02,2024,7,Q3,Tuesday,27,2024-07-03,2024-07-10,Pending,CUST004568,56,Male,Government,PROD9265,Magazines Basic,Books,Magazines,BrandE,18,818.21,14727.78,20,2945.56,0.08,1178.22,12960.44,0.32,10492.28,West,Los Angeles,CA,USA,25015,Sarah Johnson,Partner,Credit Card,4.8,0,0,NEWCUSTOMER,1,8,4147.3408,12960.44
ORD013569,2024-07-24,2024,7,Q3,Wednesday,30,2024-07-31,2024-08-03,Returned,CUST004569,79,Male,Government,PROD3787,Fiction Elite,Books,Fiction,BrandA,44,862.08,37931.52,5,1896.58,0.08,3034.52,39069.46,0.25,34821.47,East,Jacksonville,NY,USA,63365,John Smith,Partner,PayPal,2.4,0,1,None,7,10,9767.365,39069.46
ORD013570,2024-12-10,2024,12,Q4,Tuesday,50,2024-12-12,2024-12-20,Shipped,CUST004570,46,Other,Individual,PROD4557,Supplements Elite,Sports,Supplements,BrandC,49,916.15,44891.35,25,11222.84,0.08,3591.31,37259.82,0.38,32666.38,East,Charlotte,NC,USA,91374,John Smith,Phone,Debit Card,1.8,0,1,NEWCUSTOMER,2,10,14158.7316,37259.82
ORD013571,2024-06-13,2024,6,Q2,Thursday,24,2024-06-16,2024-06-20,Pending,CUST004571,29,Male,Enterprise,PROD5596,Comics Standard,Books,Comics,BrandC,39,893.0,34827.0,0,0.0,0.08,2786.16,37613.16,0.3,29477.39,West,Denver,TX,USA,38916,Anna Taylor,Online,Debit Card,4.8,0,0,SAVE10,3,7,11283.948,37613.16
ORD013572,2024-03-15,2024,3,Q1,Friday,11,2024-03-17,2024-03-27,Cancelled,CUST004572,62,Other,Government,PROD9084,Smart Watches Premium,Electronics,Smart Watches,BrandA,21,1182.48,24832.08,30,7449.62,0.08,1986.57,19369.03,0.18,14959.59,West,Phoenix,OH,USA,86760,Chris Martinez,Online,Credit Card,2.5,1,1,None,2,12,3486.4253999999996,19369.03
ORD013573,2023-06-27,2023,6,Q2,Tuesday,26,2023-06-30,2023-07-02,Cancelled,CUST004573,38,Male,Enterprise,PROD9488,Smartphones Basic,Electronics,Smartphones,BrandE,24,1261.85,30284.4,15,4542.66,0.08,2422.75,28164.49,0.14,22055.22,East,Washington DC,GA,USA,58031,Jennifer Lee,Phone,Debit Card,4.7,0,1,SAVE10,3,5,3943.0286000000006,28164.49
ORD013574,2023-08-15,2023,8,Q3,Tuesday,33,2023-08-18,2023-08-20,Pending,CUST004574,21,Female,Individual,PROD4426,Comics Standard,Books,Comics,BrandB,31,822.83,25507.73,15,3826.16,0.08,2040.62,23722.19,0.31,15319.64,North,Detroit,NC,USA,58529,Anna Taylor,Retail Store,Cash,1.6,0,1,None,3,5,7353.8789,23722.19
ORD013575,2023-11-15,2023,11,Q4,Wednesday,46,2023-11-19,2023-11-29,Returned,CUST004575,21,Female,Government,PROD6576,Tablets Premium,Electronics,Tablets,BrandA,4,1280.13,5120.52,20,1024.1,0.08,409.64,4506.06,0.28,3096.63,East,Charlotte,NY,USA,60513,Jennifer Lee,Retail Store,Credit Card,2.8,0,1,SEASONAL,4,14,1261.6968000000002,4506.06
ORD013576,2024-09-16,2024,9,Q3,Monday,38,2024-09-20,2024-09-23,Cancelled,CUST004576,58,Female,Enterprise,PROD6009,Fitness Equipment Premium,Sports,Fitness Equipment,BrandC,3,1686.73,5060.19,0,0.0,0.08,404.82,5465.01,0.21,4670.49,East,Washington DC,GA,USA,14773,Emily Brown,Online,Debit Card,2.6,1,1,SAVE10,4,7,1147.6521,5465.01
ORD013577,2024-02-29,2024,2,Q1,Thursday,9,2024-03-01,2024-03-06,Pending,CUST004577,76,Male,Enterprise,PROD8820,Fiction Pro,Books,Fiction,BrandC,14,1725.41,24155.74,0,0.0,0.08,1932.46,26088.2,0.15,16675.19,East,Charlotte,GA,USA,45711,Jennifer Lee,Retail Store,PayPal,1.6,0,1,SAVE10,1,6,3913.23,26088.2
ORD013578,2025-02-16,2025,2,Q1,Sunday,7,2025-02-21,2025-02-23,Shipped,CUST004578,46,Female,Individual,PROD2832,Educational Pro,Books,Educational,BrandE,20,1851.74,37034.8,20,7406.96,0.08,2962.78,32590.62,0.15,24054.09,North,New York,FL,USA,68926,Robert Anderson,Partner,Debit Card,4.6,0,1,None,5,7,4888.593,32590.62
ORD013579,2025-04-04,2025,4,Q2,Friday,14,2025-04-07,2025-04-14,Returned,CUST004579,29,Other,Individual,PROD5173,Magazines Standard,Books,Magazines,BrandB,47,1364.88,64149.36,0,0.0,0.08,5131.95,69281.31,0.39,41727.82,South,Dallas,CA,USA,45313,John Smith,Partner,Debit Card,4.4,1,1,SEASONAL,3,10,27019.7109,69281.31
ORD013580,2025-05-28,2025,5,Q2,Wednesday,22,2025-06-04,2025-06-12,Completed,CUST004580,25,Female,Small Business,PROD6345,Educational Premium,Books,Educational,BrandC,6,1029.11,6174.66,10,617.47,0.08,493.97,6051.16,0.29,3676.09,East,Charlotte,OH,USA,13590,John Smith,Phone,Debit Card,1.7,1,1,FREESHIP,7,15,1754.8364,6051.16
ORD013581,2024-12-24,2024,12,Q4,Tuesday,52,2024-12-29,2025-01-03,Cancelled,CUST004581,41,Female,Small Business,PROD8181,Supplements Pro,Sports,Supplements,BrandE,1,841.44,841.44,25,210.36,0.08,67.32,698.4,0.39,463.15,South,Miami,IL,USA,21107,Mike Davis,Partner,Credit Card,3.1,0,1,FREESHIP,5,10,272.376,698.4
ORD013582,2024-10-24,2024,10,Q4,Thursday,43,2024-10-30,2024-11-03,Cancelled,CUST004582,61,Other,Enterprise,PROD8368,Shirts Premium,Clothing,Shirts,BrandB,4,1911.26,7645.04,10,764.5,0.08,611.6,7492.14,0.27,5019.81,North,New York,FL,USA,48952,Sarah Johnson,Partner,Debit Card,4.0,0,1,None,6,10,2022.8778000000002,7492.14
ORD013583,2024-03-10,2024,3,Q1,Sunday,10,2024-03-12,2024-03-21,Completed,CUST004583,24,Male,Small Business,PROD5612,Sports Clothing Premium,Sports,Sports Clothing,BrandA,26,1640.48,42652.48,15,6397.87,0.08,3412.2,39666.81,0.13,33499.69,East,Jacksonville,TX,USA,61984,Lisa Garcia,Retail Store,Bank Transfer,1.9,0,1,SEASONAL,2,11,5156.6853,39666.81
ORD013584,2024-07-04,2024,7,Q3,Thursday,27,2024-07-11,2024-07-17,Pending,CUST004584,57,Other,Individual,PROD9408,Laptops Premium,Electronics,Laptops,BrandD,16,495.65,7930.4,10,793.04,0.08,634.43,7771.79,0.24,5427.3,East,Washington DC,NY,USA,89533,Emily Brown,Retail Store,PayPal,2.2,0,1,SEASONAL,7,13,1865.2296,7771.79
ORD013585,2023-10-16,2023,10,Q4,Monday,42,2023-10-20,2023-10-30,Shipped,CUST004585,40,Male,Small Business,PROD4502,Kitchen Appliances Elite,Home & Garden,Kitchen Appliances,BrandD,14,1268.55,17759.7,10,1775.97,0.08,1420.78,17404.51,0.33,11882.42,West,Denver,NC,USA,54422,Lisa Garcia,Online,Debit Card,1.4,0,1,SAVE10,4,14,5743.4883,17404.51
ORD013586,2025-06-18,2025,6,Q2,Wednesday,25,2025-06-24,2025-07-04,Shipped,CUST004586,53,Female,Government,PROD8635,Supplements Pro,Sports,Supplements,BrandC,24,1385.71,33257.04,30,9977.11,0.08,2660.56,25940.49,0.11,16851.04,North,Boston,MI,USA,69463,Lisa Garcia,Online,Credit Card,1.3,0,0,SEASONAL,6,16,2853.4539,25940.49
ORD013587,2024-05-31,2024,5,Q2,Friday,22,2024-06-02,2024-06-05,Returned,CUST004587,18,Female,Individual,PROD1657,Tablets Elite,Electronics,Tablets,BrandE,47,1703.29,80054.63,20,16010.93,0.08,6404.37,70448.07,0.38,63053.07,East,Washington DC,GA,USA,87028,Robert Anderson,Online,Cash,5.0,0,1,NEWCUSTOMER,2,5,26770.266600000003,70448.07
ORD013588,2024-02-28,2024,2,Q1,Wednesday,9,2024-02-29,2024-03-02,Completed,CUST004588,54,Male,Government,PROD4520,Tools Elite,Home & Garden,Tools,BrandB,48,1928.21,92554.08,5,4627.7,0.08,7404.33,95330.71,0.27,83188.76,West,San Francisco,NY,USA,66252,John Smith,Retail Store,Debit Card,1.6,0,0,None,1,3,25739.291700000005,95330.71
ORD013589,2024-10-20,2024,10,Q4,Sunday,42,2024-10-21,2024-10-24,Returned,CUST004589,63,Other,Small Business,PROD3768,Non-Fiction Premium,Books,Non-Fiction,BrandC,4,1522.72,6090.88,25,1522.72,0.08,487.27,5055.43,0.31,3170.67,West,Los Angeles,NY,USA,36826,Robert Anderson,Retail Store,Credit Card,3.0,0,0,SAVE10,1,4,1567.1833000000001,5055.43
ORD013590,2024-04-11,2024,4,Q2,Thursday,15,2024-04-12,2024-04-15,Shipped,CUST004590,70,Female,Small Business,PROD6935,Outdoor Gear Elite,Sports,Outdoor Gear,BrandE,10,513.39,5133.9,30,1540.17,0.08,410.71,4004.44,0.13,3232.82,West,Seattle,GA,USA,41303,Robert Anderson,Retail Store,Debit Card,4.5,0,1,NEWCUSTOMER,1,4,520.5772000000001,4004.44
ORD013591,2023-08-04,2023,8,Q3,Friday,31,2023-08-08,2023-08-10,Shipped,CUST004591,39,Male,Enterprise,PROD1160,Supplements Elite,Sports,Supplements,BrandE,44,1164.27,51227.88,30,15368.36,0.08,4098.23,39957.75,0.29,29944.27,North,Minneapolis,GA,USA,24261,John Smith,Online,Debit Card,2.8,0,1,SEASONAL,4,6,11587.7475,39957.75
ORD013592,2024-10-29,2024,10,Q4,Tuesday,44,2024-11-05,2024-11-15,Returned,CUST004592,30,Other,Government,PROD7214,Fitness Equipment Pro,Sports,Fitness Equipment,BrandC,40,108.65,4346.0,10,434.6,0.08,347.68,4259.08,0.16,3059.65,West,Seattle,GA,USA,62437,Emily Brown,Online,Bank Transfer,1.7,1,1,SAVE10,7,17,681.4528,4259.08
ORD013593,2024-10-12,2024,10,Q4,Saturday,41,2024-10-13,2024-10-18,Pending,CUST004593,22,Male,Government,PROD1977,Tools Elite,Home & Garden,Tools,BrandD,12,1353.38,16240.56,20,3248.11,0.08,1299.24,14291.69,0.27,12074.13,North,Minneapolis,GA,USA,47136,Chris Martinez,Retail Store,Debit Card,4.9,0,0,FREESHIP,1,6,3858.7563000000005,14291.69
ORD013594,2024-03-26,2024,3,Q1,Tuesday,13,2024-04-01,2024-04-05,Returned,CUST004594,42,Female,Individual,PROD8902,Tools Elite,Home & Garden,Tools,BrandD,49,1920.02,94080.98,20,18816.2,0.08,7526.48,82791.26,0.36,59438.99,West,San Francisco,FL,USA,10438,Mike Davis,Phone,Credit Card,2.3,1,1,FREESHIP,6,10,29804.8536,82791.26
ORD013595,2025-02-16,2025,2,Q1,Sunday,7,2025-02-23,2025-03-03,Cancelled,CUST004595,49,Female,Enterprise,PROD9361,Supplements Basic,Sports,Supplements,BrandC,29,221.91,6435.39,25,1608.85,0.08,514.83,5341.37,0.29,3695.42,East,Charlotte,NC,USA,42763,John Smith,Online,Cash,1.3,0,0,NEWCUSTOMER,7,15,1548.9972999999998,5341.37
ORD013596,2024-04-19,2024,4,Q2,Friday,16,2024-04-22,2024-04-24,Returned,CUST004596,52,Female,Enterprise,PROD6227,Laptops Elite,Electronics,Laptops,BrandA,44,335.55,14764.2,30,4429.26,0.08,1181.14,11516.08,0.19,9515.89,East,Jacksonville,PA,USA,69633,Mike Davis,Retail Store,Cash,1.4,0,1,SEASONAL,3,5,2188.0552,11516.08
ORD013597,2024-08-26,2024,8,Q3,Monday,35,2024-08-30,2024-09-08,Completed,CUST004597,53,Other,Government,PROD7390,Tablets Elite,Electronics,Tablets,BrandD,6,1769.32,10615.92,20,2123.18,0.08,849.27,9342.01,0.32,7514.27,West,Denver,FL,USA,25953,David Wilson,Online,Debit Card,2.1,0,1,NEWCUSTOMER,4,13,2989.4432,9342.01
ORD013598,2023-08-04,2023,8,Q3,Friday,31,2023-08-06,2023-08-08,Completed,CUST004598,29,Female,Individual,PROD6744,Furniture Elite,Home & Garden,Furniture,BrandB,22,135.62,2983.64,15,447.55,0.08,238.69,2774.78,0.21,2024.83,North,Detroit,MI,USA,60972,Emily Brown,Phone,Bank Transfer,3.4,0,0,NEWCUSTOMER,2,4,582.7038,2774.78
ORD013599,2023-11-28,2023,11,Q4,Tuesday,48,2023-12-05,2023-12-07,Completed,CUST004599,24,Other,Government,PROD1805,Tools Premium,Home & Garden,Tools,BrandD,34,1841.68,62617.12,20,12523.42,0.08,5009.37,55103.07,0.26,35136.55,East,Charlotte,NY,USA,24017,Anna Taylor,Partner,PayPal,2.0,1,1,None,7,9,14326.798200000001,55103.07
ORD013600,2024-08-02,2024,8,Q3,Friday,31,2024-08-06,2024-08-09,Cancelled,CUST004600,29,Other,Small Business,PROD6802,Sports Clothing Elite,Sports,Sports Clothing,BrandE,45,1393.95,62727.75,0,0.0,0.08,5018.22,67745.97,0.32,50323.86,East,Jacksonville,FL,USA,27895,Mike Davis,Partner,PayPal,2.0,0,0,None,4,7,21678.7104,67745.97
ORD013601,2024-07-07,2024,7,Q3,Sunday,27,2024-07-13,2024-07-18,Completed,CUST004601,20,Female,Enterprise,PROD5446,Supplements Standard,Sports,Supplements,BrandE,10,1297.73,12977.3,10,1297.73,0.08,1038.18,12717.75,0.16,7879.99,North,Minneapolis,FL,USA,15845,John Smith,Partner,PayPal,3.7,0,1,SEASONAL,6,11,2034.8400000000001,12717.75
ORD013602,2024-11-08,2024,11,Q4,Friday,45,2024-11-13,2024-11-19,Pending,CUST004602,80,Male,Individual,PROD6858,Tablets Pro,Electronics,Tablets,BrandE,17,1892.72,32176.24,20,6435.25,0.08,2574.1,28315.09,0.23,24662.38,East,Jacksonville,NC,USA,29139,Jennifer Lee,Retail Store,Bank Transfer,1.8,0,0,SEASONAL,5,11,6512.470700000001,28315.09
ORD013603,2024-02-24,2024,2,Q1,Saturday,8,2024-02-28,2024-03-08,Shipped,CUST004603,39,Other,Individual,PROD1923,Fitness Equipment Premium,Sports,Fitness Equipment,BrandE,36,653.73,23534.28,30,7060.28,0.08,1882.74,18356.74,0.24,14268.79,South,Dallas,FL,USA,67827,Lisa Garcia,Partner,Cash,1.6,0,1,FREESHIP,4,13,4405.6176000000005,18356.74
ORD013604,2024-01-05,2024,1,Q1,Friday,1,2024-01-12,2024-01-18,Cancelled,CUST004604,52,Female,Government,PROD2813,Headphones Premium,Electronics,Headphones,BrandA,19,1806.01,34314.19,10,3431.42,0.08,2745.14,33627.91,0.39,28310.72,East,Philadelphia,NY,USA,63397,Mike Davis,Retail Store,Credit Card,1.7,0,0,SEASONAL,7,13,13114.884900000001,33627.91
ORD013605,2024-11-19,2024,11,Q4,Tuesday,47,2024-11-26,2024-12-03,Pending,CUST004605,48,Female,Small Business,PROD7689,Laptops Elite,Electronics,Laptops,BrandB,46,992.54,45656.84,25,11414.21,0.08,3652.55,37895.18,0.19,26096.25,North,Boston,FL,USA,25505,Lisa Garcia,Retail Store,Debit Card,3.3,0,0,None,7,14,7200.0842,37895.18
ORD013606,2024-11-05,2024,11,Q4,Tuesday,45,2024-11-11,2024-11-21,Returned,CUST004606,40,Female,Individual,PROD3294,Comics Basic,Books,Comics,BrandC,20,705.01,14100.2,0,0.0,0.08,1128.02,15228.22,0.32,11104.31,East,Philadelphia,NC,USA,16959,John Smith,Online,PayPal,4.6,0,0,FREESHIP,6,16,4873.0304,15228.22
ORD013607,2024-01-26,2024,1,Q1,Friday,4,2024-01-28,2024-01-30,Shipped,CUST004607,64,Female,Government,PROD4324,Supplements Pro,Sports,Supplements,BrandC,14,1030.37,14425.18,20,2885.04,0.08,1154.01,12694.15,0.26,8103.31,North,Chicago,NY,USA,16839,Sarah Johnson,Partner,Cash,3.8,0,0,NEWCUSTOMER,2,4,3300.479,12694.15
ORD013608,2024-10-26,2024,10,Q4,Saturday,43,2024-10-28,2024-11-02,Shipped,CUST004608,69,Other,Government,PROD6978,Tablets Premium,Electronics,Tablets,BrandD,40,943.8,37752.0,5,1887.6,0.08,3020.16,38884.56,0.16,25108.39,West,San Francisco,IL,USA,61130,John Smith,Online,Debit Card,3.9,1,1,FREESHIP,2,7,6221.5296,38884.56
ORD013609,2023-12-30,2023,12,Q4,Saturday,52,2024-01-05,2024-01-09,Returned,CUST004609,79,Female,Government,PROD1808,Comics Basic,Books,Comics,BrandD,33,1231.02,40623.66,15,6093.55,0.08,3249.89,37780.0,0.4,30730.69,South,Atlanta,GA,USA,91676,John Smith,Partner,Debit Card,1.8,0,0,NEWCUSTOMER,6,10,15112.0,37780.0
ORD013610,2025-03-06,2025,3,Q1,Thursday,10,2025-03-10,2025-03-17,Returned,CUST004610,76,Female,Individual,PROD4360,Sports Clothing Pro,Sports,Sports Clothing,BrandC,15,1387.94,20819.1,20,4163.82,0.08,1665.53,18320.81,0.19,14875.65,West,Phoenix,PA,USA,29340,Mike Davis,Partner,PayPal,4.6,0,1,SEASONAL,4,11,3480.9539000000004,18320.81
ORD013611,2025-01-13,2025,1,Q1,Monday,3,2025-01-20,2025-01-30,Returned,CUST004611,28,Other,Government,PROD7939,Fitness Equipment Pro,Sports,Fitness Equipment,BrandE,22,802.21,17648.62,25,4412.16,0.08,1411.89,14648.35,0.28,10739.06,North,Boston,NY,USA,47126,Chris Martinez,Partner,Debit Card,4.9,0,1,FREESHIP,7,17,4101.5380000000005,14648.35
ORD013612,2024-03-27,2024,3,Q1,Wednesday,13,2024-03-30,2024-04-09,Pending,CUST004612,35,Male,Government,PROD3080,Tablets Standard,Electronics,Tablets,BrandE,35,1270.86,44480.1,30,13344.03,0.08,3558.41,34694.48,0.28,24200.81,East,Philadelphia,IL,USA,50728,David Wilson,Partner,Cash,4.3,1,1,None,3,13,9714.454400000002,34694.48
ORD013613,2025-02-04,2025,2,Q1,Tuesday,6,2025-02-09,2025-02-16,Shipped,CUST004613,53,Other,Small Business,PROD4373,Shoes Basic,Clothing,Shoes,BrandE,43,189.76,8159.68,25,2039.92,0.08,652.77,6772.53,0.29,5468.44,North,Boston,TX,USA,87852,Lisa Garcia,Partner,Cash,4.8,0,1,None,5,12,1964.0336999999997,6772.53
ORD013614,2025-02-27,2025,2,Q1,Thursday,9,2025-02-28,2025-03-02,Returned,CUST004614,20,Male,Individual,PROD1415,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandD,4,1706.51,6826.04,0,0.0,0.08,546.08,7372.12,0.18,4666.3,West,San Francisco,OH,USA,95502,John Smith,Online,Cash,1.4,0,0,SAVE10,1,3,1326.9815999999998,7372.12
ORD013615,2024-12-14,2024,12,Q4,Saturday,50,2024-12-21,2024-12-25,Cancelled,CUST004615,80,Male,Government,PROD5661,Headphones Elite,Electronics,Headphones,BrandA,49,908.6,44521.4,15,6678.21,0.08,3561.71,41404.9,0.25,27853.66,East,Charlotte,NC,USA,61062,Emily Brown,Online,Cash,2.6,0,1,FREESHIP,7,11,10351.225,41404.9
ORD013616,2024-06-30,2024,6,Q2,Sunday,26,2024-07-01,2024-07-08,Cancelled,CUST004616,37,Male,Individual,PROD3761,Decor Premium,Home & Garden,Decor,BrandE,3,1267.56,3802.68,20,760.54,0.08,304.21,3346.35,0.38,2628.81,North,Detroit,GA,USA,84262,John Smith,Online,Credit Card,3.0,0,0,None,1,8,1271.613,3346.35
ORD013617,2024-06-01,2024,6,Q2,Saturday,22,2024-06-07,2024-06-12,Completed,CUST004617,65,Male,Enterprise,PROD3207,Magazines Premium,Books,Magazines,BrandB,18,647.48,11654.64,0,0.0,0.08,932.37,12587.01,0.39,8191.41,South,Miami,PA,USA,35761,Mike Davis,Retail Store,Credit Card,3.2,0,0,NEWCUSTOMER,6,11,4908.9339,12587.01
ORD013618,2024-05-08,2024,5,Q2,Wednesday,19,2024-05-15,2024-05-18,Pending,CUST004618,78,Male,Enterprise,PROD1886,Magazines Elite,Books,Magazines,BrandA,4,1896.69,7586.76,25,1896.69,0.08,606.94,6297.01,0.34,4714.36,North,Minneapolis,FL,USA,44114,David Wilson,Partner,Bank Transfer,2.9,1,1,SAVE10,7,10,2140.9834,6297.01
ORD013619,2024-08-04,2024,8,Q3,Sunday,31,2024-08-07,2024-08-13,Returned,CUST004619,27,Male,Small Business,PROD2306,Magazines Pro,Books,Magazines,BrandE,33,179.89,5936.37,30,1780.91,0.08,474.91,4630.37,0.22,4052.22,South,Houston,NC,USA,15518,David Wilson,Online,Cash,3.2,0,1,None,3,9,1018.6813999999999,4630.37
ORD013620,2025-04-19,2025,4,Q2,Saturday,16,2025-04-26,2025-05-05,Shipped,CUST004620,37,Other,Small Business,PROD5250,Smartphones Standard,Electronics,Smartphones,BrandD,47,936.16,43999.52,0,0.0,0.08,3519.96,47519.48,0.29,35737.69,North,Minneapolis,TX,USA,21334,Anna Taylor,Retail Store,Cash,4.2,0,1,FREESHIP,7,16,13780.6492,47519.48
